P,Type,Title,Assignee,Status,7D views,ID,Last Modified,,,
P2,Bug,[Google Pixel Watch] Dialer is not center,,WAI,0,389487158,"Jan 16, 2025 01:54PM",,,
P2,Bug,[Google Pixel Watch] Only one Pixel watch!,,WAI,0,400027881,"Apr 21, 2025 09:06PM",,,
P2,Bug,Cannot DL Verizon esim to watch. Cannot activate pixel watch 3.,,WAI,0,403316335,"May 1, 2025 07:18PM",,,
P2,Bug,Unable to fast charge on Pixel stand 2,,WAI,0,419083066,"Jun 29, 2025 09:25PM",,,
P2,Bug,Battary draining too quickly in pixel 7,,WAI,0,440670344,"Sep 5, 2025 09:33PM",,,
P2,Bug,Pixel 8 pro - android auto apps not terminating after drive / battery not lasting all day,,WAI,1,443261883,"Oct 9, 2025 07:49PM",,,
P2,Bug,5G Network Not Stable on pixel 6a,,WAI,0,444790334,"Sep 27, 2025 11:01PM",,,
P2,Bug,Locked stabilisation for Pixel Camera not working,,WAI,0,456901718,"Dec 15, 2025 06:51PM",,,
P2,Bug,"Pixel 8 PRO ""Tap Back of Phone"" for Screenshot is very glitchy... doesn't work unless you REALLY PERSIST and it finally recognizes the ""tap"" and will render screenshot, but not always",,Obsolete,0,389404624,"Nov 29, 2025 04:44PM",,,
P2,Bug,Pixel Launcher search page sometimes forgets recent Google searches,,Can't Repro,0,386312081,"Feb 13, 2025 08:42PM",,,
P2,Bug,Wireless charging is not working on my pixel 7 pro,,Can't Repro,0,391966276,"Feb 22, 2025 07:13PM",,,
P2,Bug,[Pixel Launcher] Cannot change to previously applied wallpapers from the preview.,,Can't Repro,0,392056892,"May 16, 2025 04:55PM",,,
P2,Bug,Dead pixels after update,,Can't Repro,0,395172379,"Feb 8, 2025 04:26PM",,,
P2,Bug,"After updating on android 16 beta 2, my pixel 7 pro autonomy became 3-4 hours. And earlier when I was in android 15 autonomy was 6-7 hours.",,Can't Repro,0,399890875,"Mar 9, 2025 05:41PM",,,
P2,Bug,[Google Pixel Watch] Can't edit watch faces,,Can't Repro,0,407251211,"Apr 18, 2025 03:41PM",,,
P2,Bug,"Camera zoom in/out is very lagging. Please fix it first, and improve the quality. Pixel 7 pro.",,Can't Repro,0,411709866,"Aug 14, 2025 08:37PM",,,
P2,Bug,"Hey so I’ve been dealing with a weird issue on my Pixel 7 with my Jazz SIM. The phone shows the Jazz name, but it won’t connect to the network. I keep getting an error saying ""SIM 1 not allowed"", and I can’t make calls, send texts, or use data. It’s strange because other SIM cards (like Ufone, Zong, and Onic) work perfectly fine in the phone.I’ve tried everything—rebooting, resetting network settings, taking out and putting back the SIM, turning off 5G/2G protection, you name it. I even got the SIM replaced with a new one, but it’s still not working.Now this had happened before but got to work automatically after i switched off the 2G protection but now? NOT WORKING FOR 3 DAYS and this only seems to happen with the Jazz SIM. I really need help fixing this issue, so any advice would be awesome",,Can't Repro,0,416926028,"Jun 6, 2025 03:08PM",,,
P2,Bug,[Pixel Launcher] A white shade comes on the top of the app drawer while the phone is in battery saver mode,,Can't Repro,0,419976512,"Jun 16, 2025 08:09PM",,,
P2,Bug,Android 16 QPR1 Beta2 on Pixel 6: `AconfigStorageReadException` related to `com.android.org.conscrypt.net.flags`,,Can't Repro,0,426265020,"Oct 9, 2025 12:31PM",,,
P2,Bug,[Battery Share Notification] Pixel Wireless Charging Message continues to display,,Can't Repro,0,442055776,"Sep 17, 2025 03:42PM",,,
P2,Bug,Pixel Launcher's battery consumption is high.,,Infeasible,0,380786939,"Dec 9, 2024 07:48PM",,,
P2,Bug,Issues with Hotspot and Wi-Fi Issues on Google Pixel 6a after Android 15 update,,Infeasible,0,381260515,"Jan 6, 2025 02:34PM",,,
P2,Bug,pixel 8 detects random inputs and gesture controls are unresponsive,,Infeasible,0,385395519,"Jan 10, 2025 03:34PM",,,
P2,Bug,[Android Beta Feedback] Device is not showing enrolled in beta on website I can't (opt out) nor (opt in) the website says we could not enroll but my device is already enrolled ?? and also I can't use pixel repair tool pop up appears and says UN recognized device??? How is that possible,,Infeasible,0,386506736,"Feb 4, 2025 10:38PM",,,
P2,Bug,Pixel 9 Pro doesn't work properly with WiFi6 router,,Infeasible,1,386509384,"Jan 13, 2025 02:19PM",,,
P2,Bug,Mic stops working on Whatsapp calls when using pixel buds pro 2,,Infeasible,0,389076283,"Jan 25, 2025 02:30PM",,,
P2,Bug,Cell pixel watch won't connect to cell service,,Infeasible,0,390380756,"Jan 31, 2025 03:00PM",,,
P2,Bug,Pixel watch disconnecting,,Infeasible,0,391836983,"Mar 14, 2025 02:21PM",,,
P2,Bug,[Pixel Weather] Weather app animation lagging on first opening,,Infeasible,0,392444168,"May 1, 2025 07:34PM",,,
P2,Bug,[Google Pixel Watch] Messages may not send or are extremely delayed in sending from within app,,Infeasible,0,393608294,"Feb 16, 2025 05:10PM",,,
P2,Bug,"Screen glitch (in the middle around 100 pixels) around 1 frame long, happened while going from camera app to photos app on a newly shot image",,Infeasible,0,393756692,"Feb 17, 2025 04:03PM",,,
P2,Bug,[Pixel Screenshots] Ai models never finish downloading,,Infeasible,0,395241893,"Feb 22, 2025 06:29PM",,,
P2,Bug,Pixel 6 pro display low light colour greeny fade,,Infeasible,0,398456172,"May 2, 2025 05:54PM",,,
P2,Bug,Tapping pixel buds closes Gemini app even if manually opened,,Infeasible,0,399883188,"Mar 17, 2025 04:03PM",,,
P2,Bug,"Pixel fold (first gen) has Poor battery life, heating after android 16.2 beta update",,Infeasible,0,400183760,"Mar 17, 2025 04:03PM",,,
P3,Bug,Pixel 7 Pro Charging speed,,Infeasible,0,400146373,"Mar 17, 2025 04:03PM",,,
P2,Bug,Lagging Transition animations on my Pixel 7 Pro since A16 beta 1,,Infeasible,0,403318604,"May 5, 2025 01:53PM",,,
P2,Bug,After the March beta 3 update throughout the device the pixel 8 pro is heating and drains the battery very fast. I'm a very light user of the device then also I'm facing this issue.,,Infeasible,0,403688696,"Mar 29, 2025 03:19PM",,,
P2,Bug,Refresh rate on camera pixel 8 pro,,Infeasible,0,403765476,"Apr 4, 2025 02:30PM",,,
P2,Bug,Battery is draining to quickly on pixel 6a a without using phone and with using phone,,Infeasible,0,406718063,"Apr 11, 2025 06:54PM",,,
P2,Bug,"[Pixel Studio] Every time I access the app there's an error message ""we can't verify your device try updating your pixel""",,Infeasible,0,410093925,"May 1, 2025 04:58PM",,,
P2,Bug,[Chrome] Am I getting charged for this? I was free for this website and I am trying to mirror my pixel 9 Pro XL to my Samsung TV,,Infeasible,0,410227930,"Apr 28, 2025 05:22PM",,,
P2,Bug,Pixel may Delay Charging sound when plugged in,,Infeasible,0,410296903,"Jun 6, 2025 03:06PM",,,
P2,Bug,Request to enable 6?GHz Wi?Fi (Wi?Fi?6E / Wi?Fi?7) for the Thailand “TH” regulatory domain on Pixel 8 – Android?16 Beta?4,,Infeasible,1,411521634,"Aug 14, 2025 08:39PM",,,
P2,Bug,[Pixel Buds] Not turning up,,Infeasible,0,414830689,"May 16, 2025 04:39PM",,,
P2,Bug,"Android 16 overhaul, new expressive colors ideas.Hello,As a user, I am excited to discover the future Android user interface, which appears more modern and dynamic, notably with promising new animations.However, I would like to draw your attention to a key aspect of personalization that, in my opinion, could be greatly improved in this new ""expressive"" design: the management of system colors via Material You.Currently, the automatic color extraction based on the wallpaper, while having functional logic (ensuring icon visibility), often results in palettes that do not necessarily match the user's aesthetic preferences. For instance, a wallpaper might generate a pastel color when the user desires a vibrant and bright shade, or produce shades of green deemed unattractive despite the beauty of a nature wallpaper. This lack of control limits the true ""expression"" of the user's personality through the interface.For the ""expressive"" design to genuinely enable richer and more satisfying visual personalization, I suggest the addition of the following features: * Extended Color Palette Control: Offer options to adjust or actively choose system colors, going beyond simple automatic extraction. * Categorized or Adjustable Palettes: Introduce options for palettes based on their visual style (e.g., Vibrant, Muted, Pastel) to allow users to quickly select the desired color mood. * Custom Palette Option: Allow for more precise manual tuning of the hue, saturation, and brightness of the main system colors for users who want fine-grained control. * Save and Load Configurations (Setups): Enable users to save their preferred personalization settings (colors, icon shapes, etc.) to easily switch between different ""looks.""Adding these color customization options and the ability to save configurations would represent a significant step forward for the stock Android interface on Pixel devices, making it more competitive and allowing users to fully express their style.Thank you for considering this feedback.",,Infeasible,0,415494883,"May 27, 2025 07:49PM",,,
P2,Bug,Severe Battery Drain and Sudden Drop from 40% to 1% on Pixel 7a,,Infeasible,0,415542055,"May 27, 2025 07:50PM",,,
P2,Bug,"After updating to Android 16 Beta 4.1 (Build BP22.250325.012) on my Pixel 6a, I started seeing a purple tint in the corners of the Control Center. This tint is visible even in screenshots and when the image is zoomed or moved, indicating it is a UI rendering bug, not a display issue. Kindly look into it for a future fix.",,Infeasible,0,418271268,"Jul 1, 2025 09:52AM",,,
P2,Bug,Pixel 7 continuously reboots after Android 16 update to,,Infeasible,0,418316521,"Aug 17, 2025 05:10PM",,,
P2,Bug,The battery of this phone is performing weakly. I have Google Pixel 6 pro it has 5000 mah battery but it behaves like 3500 mah battery. I'm very disappointed by it's battery time. Plz fix it ??,,Infeasible,0,419700136,"Jun 21, 2025 03:08PM",,,
P2,Bug,Battery draining fairly quickly on pixel 7a,,Infeasible,0,419858206,"Jun 21, 2025 03:09PM",,,
P2,Bug,Heavy Battery Draining Issue in Pixel 8,,Infeasible,0,419851274,"Jun 13, 2025 02:18PM",,,
P2,Bug,pixel 7a very hot,,Infeasible,0,419980841,"Jun 13, 2025 02:18PM",,,
P2,Bug,"My pixel launcher is drawing so much power and phone is also heating more, even I'm jot performing any task.",,Infeasible,0,420036606,"Jun 13, 2025 02:18PM",,,
P2,Bug,Battery drainage - Its been 3 days the battery drainage is happening. Even if I'm using the phone in battery saver mode. Device pixel 7,,Infeasible,0,420157665,"Jun 13, 2025 02:18PM",,,
P2,Bug,"After updating to QPR Beta 1, I've noticed significantly faster battery drain on my Pixel 6a. The phone loses charge even during idle or light use, and battery usage stats don't show any specific app causing it. This started only after the update, with no changes to my usage or settings.",,Infeasible,0,420372612,"Jun 13, 2025 02:18PM",,,
P2,Bug,on my pixel 6 charge is draining faster than before,,Infeasible,0,420387470,"Jun 23, 2025 07:35PM",,,
P2,Bug,My Pixel 8A's smart battery is bad,,Infeasible,0,420653852,"Sep 6, 2025 08:20PM",,,
P2,Bug,Pixel 7 Pro : My battery melts like butter in the sun. It doesn't even last half a day since the update.,,Infeasible,0,421055778,"Jun 23, 2025 07:35PM",,,
P2,Bug,Intensive Battery Drain on Pixel 6a,,Infeasible,0,424126471,"Jul 1, 2025 09:52AM",,,
P2,Bug,Setting background change in customizing option please Android 16 beta update after battery drain is so fast and calling background features so upgrade please pixel devices and my pixel 7 device,,Infeasible,0,428298810,"Jul 31, 2025 02:32PM",,,
P2,Bug,Battery draining my pixel phone battery is draining quickly it also happens when I don't use a mobile and life of battery is also to low down quickly please solve this issue I will thankful to you,,Infeasible,0,434443319,"Aug 25, 2025 09:56PM",,,
P2,Bug,Battery please Google team sent us an update for Google Pixel 6 to regularize the boiler room and optimization please,,Infeasible,0,437705616,"Aug 25, 2025 09:56PM",,,
P2,Bug,Pixel 9 detecy wifi 6e only when airplane mode is enabled and after restarting the phone Iphone 15 pro is on the same network and detwcting wifi 6e normally Pls fix,,Infeasible,0,439105700,"Sep 2, 2025 12:43AM",,,
P2,Bug,"My Pixel 8 Pro started re-booting in a loop for 3-4 times, each time being usable for a few minutes before freezing and eventually re-starting. After the reboot-loop ended, the device was slow to respond before fully recovering after another few minutes. Temperatures were in a normal range, battery at about 40%. No known trigger/cause, possibly closing apps, but that might be a false association.",,Infeasible,0,440770252,"Sep 13, 2025 09:29PM",,,
P2,Bug,[Pixel 8] Battery problem since last update,,Infeasible,0,441137268,"Sep 15, 2025 05:38PM",,,
P2,Bug,Terrible Battery drain on pixel 6 after new beta update,,Infeasible,0,441570116,"Sep 15, 2025 05:36PM",,,
P2,Bug,"Call recording option is not available in pre-installed Phone App. As per Google Support documents, call recording options are available in India locations. As per forums, the Phone App should be pre-installed for call recording to work. The Pixel 9 is meeting all the criteria but still the call recording option is not visible in the App. The app version screenshot and recording is attached to the report.",,Infeasible,1,443281348,"Oct 31, 2025 02:55PM",,,
P2,Bug,Android 16 has made pixel 6 pro unusable,,Infeasible,0,446389056,"Sep 21, 2025 07:09PM",,,
P2,Bug,Pixel 7a,,Infeasible,0,446411970,"Oct 5, 2025 02:08PM",,,
P2,Bug,Pixel 10 pro XL charging slow,,Infeasible,0,446535663,"Oct 15, 2025 03:57PM",,,
P2,Bug,Charging indicator issue and heat issue after restart immediately reduced 2% after restart (Pixel 9a),,Infeasible,0,447483079,"Oct 15, 2025 05:01PM",,,
P2,Bug,My wifi disconnects randomly and does not reconnect on my pixel 10 pro. It's not an issue with my wifi because it doesn't happen with other devices in my household. This happens several times a day.,,Infeasible,0,449156736,"Nov 13, 2025 03:42PM",,,
P2,Bug,"Since i install the beta, when i unclock the pixel, the screen flashes",,Infeasible,0,453086634,"Nov 3, 2025 04:21PM",,,
P2,Bug,[Pixel Buds] The app isn't working. It redirects me to the normal Bluetooth settings even though my Pixel Buds are connected.,,Infeasible,0,456762451,"Nov 16, 2025 05:32PM",,,
P2,Bug,[My Pixel] Check the video. You are adding the price not subtracting it from the Pixel 7 Pro. It works fine for my Pixel 9 Pro XL though,,Infeasible,0,456837638,"Nov 16, 2025 05:32PM",,,
P2,Bug,Pixel phone (7 pro) does not lock immediately,,Infeasible,0,458393685,"Nov 27, 2025 03:49PM",,,
P2,Bug,Wireless charge pixel stand 2 don't work,,Infeasible,0,464772927,"Dec 22, 2025 11:29PM",,,
P2,Bug,Pixel stand not working since the seven update,,Infeasible,0,469787979,"Jan 2, 2026 07:06AM",,,
P2,Bug,VoLTE and VoWiFi is not available for Claro Paraguay network on the Pixel 10 Pro XL,,Infeasible,0,470313992,"Jan 6, 2026 06:08AM",,,
P2,Bug,Gemini TTS continues to crash when reading emails in the Gmail application rendering my Google pixel 10 pro fold unusable forcing a Google talkback restart.,,Infeasible,0,470491995,"Jan 6, 2026 06:08AM",,,
P2,Bug,[Gemini] Microphone input latency/delay on Pixel 8 Pro (Android 16 Beta),,Infeasible,0,470649609,"Jan 6, 2026 12:32AM",,,
P2,Bug,Pixel thermal issue,,Infeasible,0,471794767,"Jan 10, 2026 04:11PM",,,
P2,Bug,Auto rotate doesn't work on My Pixel 6 Pro after installing the latest Android 15 beta this December 2024,,Duplicate,0,385400550,"Dec 21, 2024 05:02PM",,,
P2,Bug,[Google Pixel Watch] Google Home (camera) notifications stay or come back on watch after swipe away from phone/watch. See issue 385235441,,Duplicate,0,385429792,"Dec 21, 2024 05:56PM",,,
P2,Bug,Fallo en Pixel Launcher mientras se intenta borrar un acceso directo de busqueda,,Duplicate,0,386494982,"Dec 29, 2024 04:58PM",,,
P2,Bug,Pixel 8 crash during mirror display,,Duplicate,0,386652560,"Dec 30, 2024 04:38PM",,,
P2,Bug,Pixel watch can't hold a charge,,Duplicate,0,387594198,"Jan 4, 2025 06:27PM",,,
P2,Bug,Pixel 8 Pro Phone restarting randomly,,Duplicate,0,387619591,"Jan 16, 2025 08:42PM",,,
P2,Bug,[Google Pixel Watch] Notifications are not syncing properly across phone and watch,,Duplicate,0,393193874,"Feb 13, 2025 09:24PM",,,
P2,Bug,"Dear Sir, I'm facing a problem related to Android beta. I'm just download and install tha android 16 beta 2 and this is very lagy and i wanted to go to stable version but I'm are trying to opt-out of the Android 16 beta 2 update but I'm unable to opt-out and receiving an error. Please help me I,m worried about this . By the way this is my Google pixel 6a",,Duplicate,0,398363536,"Feb 22, 2025 06:46PM",,,
P2,Bug,The new feature does not appear in the Pixel 6a battery section,,Duplicate,0,403504900,"Mar 14, 2025 05:47PM",,,
P2,Bug,"*Android Update Issue Report* *Date:* 16 March *Device:* Pixel Phone *Android Version:* [Insert Version] *Issue:* Fingerprint Option Missing After the recent Android 16 update on March, the fingerprint option has disappeared from both the Settings menu and the Lock Screen. This has prevented me from using the fingerprint sensor to unlock my device. *Steps Taken:* - Restarted the device multiple times - Checked for any software updates - Verified that the fingerprint sensor hardware is functioning properly *Error Observation:* The fingerprint option is no longer visible in: - Settings > Security/Biometrics - Lock Screen *Request:* Please rectify this issue and restore the fingerprint option in the Settings menu and Lock Screen. This will enable me to use the fingerprint sensor to unlock my device again.",,Duplicate,0,403563354,"Mar 15, 2025 04:51PM",,,
P2,Bug,No Accès settings pixel 8 pro beta 3,,Duplicate,0,403708864,"Mar 15, 2025 04:51PM",,,
P2,Bug,[Settings] Crash of the setting application on pixel 7 pro 128 go,,Duplicate,0,403713979,"Mar 15, 2025 04:51PM",,,
P2,Bug,"*Android 16 beta march Update Issue Report* *Date:* 15 March *Device:* Pixel Phone *Android Version:* [Insert Version] *Issue:* SIM Card Not Detected/Disabled After installing the Android update on 16 March, my SIM card is no longer detected, and it's showing as ""disabled"". I have tried using another SIM card, but it's also not being detected. However, both SIM cards work perfectly fine on another phone. *Problem Details:* - SIM card not detected after Android update - SIM card shows as ""disabled"" - Issue persists with multiple SIM cards - SIM cards work fine on another phone *Request:* I urgently request that you fix this critical issue as soon as possible, as it's rendering my phone unusable for calls and mobile data.",,Duplicate,0,403764397,"Mar 15, 2025 05:40PM",,,
P2,Bug,"*Android 16 Beta Update Issue Report* *Date:* March [Insert Date] *Device:* Pixel Phone *Android Version:* Android 16 Beta *Issue:* Password Option Missing and Not Working After installing the Android 16 Beta update in March, I am experiencing a critical issue with my device's password functionality. The password option has disappeared from both the Settings menu and the Lock Screen. *Problem Details:* - Password option not visible in Settings - Password option not available on Lock Screen - Unable to use password to unlock device - Issue persists after restarting device *Request:* I kindly request that you investigate and resolve this issue as soon as possible, as it's severely impacting my device's security and usability.",,Duplicate,0,403764720,"Mar 15, 2025 05:39PM",,,
P2,Bug,"*Android Update Issue Report* *Date:* 16 March *Device:* Pixel Phone *Android Version:* [Insert Version] *Issues:* 1. *SIM Card Not Working:* After the update, my SIM card is not being detected, and I'm unable to make or receive calls. However, the same SIM card works fine on another phone. 2. *Fingerprint Sensor Not Working:* The fingerprint sensor has stopped working after the update. The fingerprint option is no longer available on the lock screen, and only the pattern and password options are visible. *Error Message:* SIM card is disabled. *Steps Taken:* - Restarted the device multiple times - Checked SIM card for any physical damage - Tried using the SIM card on another phone (working fine) *Request:* Please investigate this issue and provide a solution to resolve the SIM card and fingerprint sensor problems.",,Duplicate,0,403782235,"Mar 16, 2025 02:23PM",,,
P2,Bug,Setup Parameter is not working since update android 16 beta 3 on my pixel 6 pro,,Duplicate,0,403790708,"Mar 16, 2025 03:29PM",,,
P2,Bug,Pixel 8 Is Restarting automatically when in pocket after android 16 beta 3,,Duplicate,0,403808081,"Mar 16, 2025 05:49PM",,,
P2,Bug,Focus issue video mode pixel 6 pro,,Duplicate,0,415487572,"May 4, 2025 07:20PM",,,
P2,Bug,Pixel 7 crash after android 16 update while watching YouTube,,Duplicate,0,418322909,"May 17, 2025 06:25PM",,,
P2,Bug,"After updating to Android 16 Beta 4.1 (Build BP22.250325.012) on my Pixel 6a, I started seeing a purple tint in the corners of the Control Center. This tint is visible even in screenshots and when the image is zoomed or moved, indicating it is a UI rendering bug, not a display issue. Kindly look into it for a future fix.",,Duplicate,0,418344562,"May 18, 2025 12:10PM",,,
P2,Bug,Google Pixel 8a is heating up,,Duplicate,0,420061303,"Jun 7, 2025 07:13PM",,,
P2,Bug,"Report: RAM Management Issues on Pixel 8 Issue: Poor RAM management on Pixel 8, particularly during multitasking, leading to performance issues. Impact: 1. Slower app switching 2. Increased lag 3. Potential app crashes Recommendation: Optimize RAM management to improve multitasking performance and overall user experience.",,Duplicate,0,421722972,"Jun 7, 2025 05:45PM",,,
P2,Bug,"On pixel tablet on Android 16 beta, lock screen clock appears overlaid on top of hub mode photo content. I believe this may occur after receiving a notification. While the device is in HUB mode. This works both with the default lock screen clock and with other ones selected through the new function in the beta.",,Duplicate,0,427118554,"Oct 9, 2025 12:37PM",,,
P2,Bug,Pixel 6a issue with slow and heating up problem,,Duplicate,0,437149076,"Aug 25, 2025 09:54PM",,,
P2,Bug,Pixel 8 not wirelessly charging,,Duplicate,0,440477161,"Aug 31, 2025 04:24PM",,,
P2,Bug,Pixel 6a my phone now heat fast,,Duplicate,0,440768747,"Sep 11, 2025 06:28PM",,,
P2,Bug,I cant turn on the battery saver option on pixel 7,,Duplicate,0,441475087,"Oct 31, 2025 02:57PM",,,
P2,Bug,Pixel Stand (Gen 1) Doesn't Fully Charge Phone,,Duplicate,0,442224512,"Aug 31, 2025 10:13PM",,,
P2,Bug,"Pixel Fold permanently stuck in unfolded state. Continues through reboot. The cover screen shows Google Logo on reboot, proving this is a software issue.",,Duplicate,0,446282784,"Sep 20, 2025 09:40PM",,,
P2,Bug,"[MyWalmart] My battery is bad using this APK to get paid ??. Pixel 9 Pro XL Baklava 16. I am not doing the OPD orders, the team manager/leader told me that no one uses their Pixels based on something with it being hacked. Why am I getting paid or not, on my Meal to share the truth to you.",,Duplicate,0,446517513,"Oct 13, 2025 11:24PM",,,
P2,Bug,Heating issue on Google Pixel 6a after updating to the latest QPR2 BETA 3.1,,Duplicate,0,454523003,"Nov 1, 2025 12:44PM",,,
P2,Bug,[Pixel IMS] Java crash in Pixel IMS,,Duplicate,0,461110633,"Nov 27, 2025 04:43PM",,,
P2,Bug,My phone pixel 6 pro network not working after update please fix it,,Duplicate,0,468415248,"Dec 13, 2025 02:49PM",,,
P2,Bug,Bug Report: Camera Blur on 50MP (Hi-Res) Mode - Pixel 8 Pro [Android 16 QPR3],,Duplicate,0,470131719,"Dec 19, 2025 07:05PM",,,
P2,Bug,"[Camera] On my Pixel 8 Pro When setting to 50MP mode, the camera wobbles and tries to focus but gets distorted and shaky. 12 MP mode and other lenses work fine.",,Duplicate,0,470224016,"Dec 19, 2025 03:13PM",,,
P3,Bug,"With latest beta installation on pixel 6a , MS Teams and Outlook stopped working",,Duplicate,0,470127849,"Dec 25, 2025 08:16PM",,,
P2,Bug,Pixel 10xl pro and pixel 9A loose cellular service when switching from owner to another user,,Duplicate,0,472754500,"Jan 1, 2026 10:54PM",,,
P2,Bug,Android battery icon shows ? When pixel is unfold only,,Duplicate,7,476464120,"Jan 19, 2026 02:26PM",,,
P2,Bug,[imo] After may system update on this pixel phone may imo apps suddenly stop working. Icrash everytime i open it and use it,,Duplicate,6,476682736,"Jan 18, 2026 10:50PM",,,
P2,Bug,Pixel 8 Pro Random Reboots,,Fixed,0,387739357,"May 6, 2025 11:18PM",,,
P2,Bug,"Phone locator app icon looks very similar to the ""vibrate"" icon , in the pull down menu (on pixel watch 3)",,Fixed,0,388925207,"Feb 26, 2025 06:24PM",,,
P2,Bug,[Pixel Weather] Pixel weather app closes after being in the background,,Fixed,0,392444403,"Nov 29, 2025 04:39PM",,,
P2,Bug,[Pixel Weather] Radar map has disappeared,,Fixed,5,407282089,"May 2, 2025 10:49PM",,,
P2,Bug,"Bug on widgets ""welcome on your new pixel""",,Fixed,0,446379397,"Sep 30, 2025 08:37AM",,,
P2,Bug,[Pixel Weather] Gemini Nano never stops updating,,Assigned,0,380582489,"Jan 8, 2025 11:08PM",,,
P2,Bug,Pixel 6 Pro seemingly does not throttle charging rates at high battery temperature,,Assigned,0,382795958,"Aug 21, 2025 10:08PM",,,
P3,Bug,Android 16 on Pixel 9 large negative one-sided RTT results,,Assigned,7,385524108,"Jan 21, 2026 01:31AM",,,
P2,Bug,[Fire TV] Won't connect to one of my TVs. Only connects to bedroom TV but rejects Living Room TV even though their on the same network and other pixel phones can connect to it with the app,,Assigned,0,389187727,"Jan 11, 2025 06:08PM",,,
P2,Bug,Game Dashboard icons are too small on Pixel Tablet in landscape orientation,,Assigned,0,396727931,"Feb 21, 2025 12:06AM",,,
P2,Bug,Update caused Pixel Watch 3 issues,,Assigned,0,403377107,"Jun 5, 2025 01:59AM",,,
P2,Bug,[Pixel Launcher] Fast typing causes UI flickering/glitches,,Assigned,0,403541410,"Jun 18, 2025 12:34AM",,,
P2,Bug,[Pixel Buds] Lethargic connection,,Assigned,0,405612766,"Apr 30, 2025 05:57PM",,,
P2,Bug,"Smart watch is showing as an audio device, it's a Garmin smart watch venu 2 plus. When I bought the pixel 8 2024 Oct in the beginning it was showing as a smartwatch, after the Dec 2024 update it started showing as audio device, I tried resetting the watch and deleting Garmin connect app from the phone but had no luck the issue remains the same. Now I wanted to check with Android 16 beta but it's unchanged so I checked with some of my friends who have the latest pixel devices with Garmin they are also facing the same. But I can see with other phones the same watch is showing as a smart watch.",,Assigned,0,411920521,"Apr 22, 2025 12:06AM",,,
P2,Bug,Pixel Fold Slow Charging,,Assigned,0,418235705,"Jun 6, 2025 03:02PM",,,
P2,Bug,Pixel 8 Pro getting hot with little to no use in latest Android 16 beta 4.1,,Assigned,0,418282618,"Sep 4, 2025 09:55AM",,,
P2,Bug,Pixel 6 overheating during normal usage on Android 16 Beta 4.1,,Assigned,0,418346660,"May 17, 2025 07:53PM",,,
P2,Bug,"Google Pixel 7 Pro is warming up with a new release. Temperature is +22, usage: indoor",,Assigned,0,419804901,"Jun 6, 2025 08:10PM",,,
P2,Bug,Pixel drains battery and heats up,,Assigned,0,419858952,"Jun 6, 2025 08:44PM",,,
P2,Bug,Phone Hub notifications are not working on Chromebook when the Pixel phone is connected to a Wi-Fi router,,Assigned,0,429700153,"Jan 13, 2026 09:19PM",,,
P2,Bug,Pixel 9A wifi 6 speed does not go above 430 Mbps,,Assigned,1,433861800,"Jan 13, 2026 09:19PM",,,
P2,Bug,Pixel 9 Pro XL Intermittent Slow Wired Charging,,Assigned,0,435213873,"Aug 16, 2025 05:03AM",,,
P2,Bug,pixel 6 device overheating,,Assigned,0,435952359,"Aug 3, 2025 09:08PM",,,
P2,Bug,"Pixel sometimes turn off fast charging, need to restart to turn on",,Assigned,0,437293951,"Aug 21, 2025 07:26PM",,,
P2,Bug,"After noise appeared on the screen of the Pixel 6a device, it froze and overheated abnormally.",,Assigned,0,437591070,"Oct 8, 2025 03:47PM",,,
P2,Bug,[Galaxy Wearable] Pixel 6 not connecting to Galaxy Watch 7 even after trying more than 15 times. I reset the watch multiple times. Uninstalled/Reinstalled galaxy wearable app and galaxy watch 7 plugin multiple times. Resetting the watch multiple times.,,Assigned,0,439026227,"Nov 8, 2025 07:42PM",,,
P2,Bug,Crackling audio from Bluetooth to pixel buds a series,,Assigned,0,441414290,"Jan 13, 2026 09:18PM",,,
P2,Bug,[Find Hub] Erroneous tracking info for pixel buds,,Assigned,0,442160315,"Jan 13, 2026 09:18PM",,,
P2,Bug,Not able to connect with the Vidaa TV using pixel 7 but able to connect with a Samsung Phone,,Assigned,0,443315587,"Sep 16, 2025 10:15AM",,,
P2,Bug,Abnormal Battery Drain on Left Earbud of Pixel Buds Pro 2,,Assigned,0,445710062,"Oct 13, 2025 12:33AM",,,
P2,Bug,[Gemini] Weather app on Pixel phone is constantly asking for location before giving the weather when using Gemini,,Assigned,0,447803598,"Jan 13, 2026 09:17PM",,,
P2,Bug,"After a Google Meet meeting, the sound on YouTube music breaks (becomes flat) until the phone is rebooted. Phone google pixel 9pro, android beta 3.1",,Assigned,0,448455773,"Jan 13, 2026 09:17PM",,,
P2,Bug,App background data restrictions reset after reboot on Android 16 QPR2 Beta 3 (Pixel 9 Pro).,,Assigned,0,453099530,"Nov 14, 2025 02:07PM",,,
P2,Bug,Heating issue on Google Pixel 6a after updating to QPR 2 BETA 3.1,,Assigned,0,454520929,"Nov 7, 2025 04:55PM",,,
P2,Bug,my pixel watch 2 has stopped tracking sleep and floor count,,Assigned,0,456779776,"Nov 7, 2025 05:23PM",,,
P2,Bug,"private internet VPN app will not connect to server. App opens, lets me select server but will not connect. Is working on my other pixel. has not been working for at least a week",,Assigned,0,456968067,"Nov 10, 2025 05:25PM",,,
